User Device Type,Duration(sec),Paket Loss Rate(Reliability),Packet Delay Budget( Latency(ms)),Bandwidth(GHz),Delay Rate(Mbps),Speed(Mbps),Jitter(ps),Modulation Type,Slice Type
Industry,300,0.01,40,50,17500,1337,4.50E+07,fOFDM,URLLC
Industry,600,1.00E-05,40,50,300,2210,7.50E+06,fOFDM,URLLC
Industry,300,1.00E-05,40,45,900,2964,1.90E+07,fOFDM,URLLC
Industry,240,0.001,10,29,1700,2686,4.50E+07,fOFDM,URLLC
Industry,300,1.00E-06,50,50,1700,2297,7.50E+07,fOFDM,URLLC
Industry,180,0.01,50,45,300,120,5.00E+07,fOFDM,URLLC
Industry,100,1.00E-06,40,50,300,272,3.30E+07,fOFDM,URLLC
Industry,120,1.00E-05,40,40,1000,409,2.00E+07,fOFDM,URLLC
Industry,240,0.01,40,29,10000,2567,7.70E+07,fOFDM,URLLC
Industry,60,0.01,25,38,17500,1805,1.80E+07,fOFDM,URLLC
Industry,60,0.01,25,50,300,2310,2.00E+07,fOFDM,URLLC
Industry,120,0.01,20,50,900,2063,1.90E+07,fOFDM,URLLC
Industry,240,1.00E-06,40,45,900,2891,7.70E+07,fOFDM,URLLC
Industry,120,0.0001,40,50,10500,598,4.50E+07,fOFDM,URLLC
Industry,100,0.01,25,50,1000,337,1.80E+07,fOFDM,URLLC
Industry,180,0.0001,50,40,10500,1785,7.50E+07,fOFDM,URLLC
Industry,120,0.01,40,29,300,1848,1.00E+07,fOFDM,URLLC
Industry,100,0.01,25,50,1700,2928,4.50E+07,fOFDM,URLLC
Industry,100,1.00E-05,20,38,1000,1705,1.00E+07,fOFDM,URLLC
Industry,100,1.00E-05,25,50,10500,2937,6.50E+07,fOFDM,URLLC
Industry,600,1.00E-05,15,40,300,797,3.70E+07,fOFDM,URLLC
Industry,600,0.01,50,38,300,423,2.00E+07,fOFDM,URLLC
Industry,240,1.00E-06,25,30,300,2491,1.90E+07,fOFDM,URLLC
Industry,240,1.00E-06,15,30,10500,147,7.50E+07,fOFDM,URLLC
Industry,300,0.01,20,50,900,2684,3.70E+07,fOFDM,URLLC
Industry,100,1.00E-06,28,29,1000,1746,6.50E+07,fOFDM,URLLC
Industry,300,0.01,40,50,10000,1568,3.70E+07,fOFDM,URLLC
Industry,100,0.0001,25,29,1000,2348,3.30E+07,fOFDM,URLLC
Industry,300,0.01,40,38,300,2276,7.50E+07,fOFDM,URLLC
Industry,300,0.01,28,60,1000,1810,1.80E+07,fOFDM,URLLC
Industry,240,0.0001,28,29,1000,2876,7.50E+07,fOFDM,URLLC
Industry,120,0.01,25,38,300,1244,4.50E+07,fOFDM,URLLC
Industry,300,1.00E-06,15,50,300,640,1.90E+07,fOFDM,URLLC
Industry,60,0.01,25,50,300,2000,4.50E+07,fOFDM,URLLC
Industry,240,1.00E-05,50,29,900,2682,6.50E+07,fOFDM,URLLC
Industry,300,1.00E-06,25,40,900,544,4.50E+07,fOFDM,URLLC
Industry,180,0.01,40,38,1000,2498,7.50E+07,fOFDM,URLLC
Industry,240,0.01,50,50,1000,2543,7.50E+07,fOFDM,URLLC
Industry,600,1.00E-06,40,29,10000,1628,7.70E+07,fOFDM,URLLC
Industry,100,0.01,28,50,1000,905,2.00E+07,fOFDM,URLLC
Industry,100,0.01,50,38,1700,2925,7.70E+07,fOFDM,URLLC
Industry,600,0.001,50,40,300,2536,7.50E+06,fOFDM,URLLC
Industry,240,0.01,25,40,1700,396,1.80E+07,fOFDM,URLLC
Industry,120,1.00E-05,20,60,300,1721,3.70E+07,fOFDM,URLLC
Industry,600,0.01,28,38,900,274,6.50E+07,fOFDM,URLLC
Industry,600,1.00E-06,28,29,10000,105,1.90E+07,fOFDM,URLLC
Industry,240,0.01,28,38,1700,353,4.30E+07,fOFDM,URLLC
Industry,300,0.01,40,30,10500,2936,2.00E+07,fOFDM,URLLC
Industry,240,0.01,20,29,1000,1030,1.90E+07,fOFDM,URLLC
Industry,600,0.01,10,29,1000,514,4.30E+07,fOFDM,URLLC
Industry,600,0.001,15,45,1700,2720,1.80E+07,fOFDM,URLLC
Industry,300,0.0001,50,45,300,612,5.00E+07,fOFDM,URLLC
Industry,300,0.0001,40,60,1700,157,4.30E+07,fOFDM,URLLC
Industry,240,1.00E-06,28,38,17500,2957,3.70E+07,fOFDM,URLLC
Industry,60,1.00E-06,15,40,1700,67,7.70E+07,fOFDM,URLLC
Industry,60,0.01,20,30,1000,1530,7.50E+07,fOFDM,URLLC
Industry,180,1.00E-06,25,50,900,1130,3.70E+07,fOFDM,URLLC
Industry,60,0.01,25,30,300,550,7.50E+06,fOFDM,URLLC
Industry,60,0.01,25,50,900,2664,4.30E+07,fOFDM,URLLC
Industry,240,0.01,50,29,900,502,1.90E+07,fOFDM,URLLC
Industry,300,0.01,40,50,900,2081,3.30E+07,fOFDM,URLLC
Industry,300,0.01,25,50,1000,2413,3.70E+07,fOFDM,URLLC
Industry,240,1.00E-05,50,29,300,1561,2.00E+07,fOFDM,URLLC
Industry,240,0.01,10,60,17500,355,7.70E+07,fOFDM,URLLC
Industry,300,0.0001,15,45,1000,538,4.50E+07,fOFDM,URLLC
Industry,600,0.01,20,45,300,1074,6.50E+07,fOFDM,URLLC
Industry,60,0.01,40,38,1000,1080,7.70E+07,fOFDM,URLLC
Industry,100,0.01,15,45,10500,1787,6.50E+07,fOFDM,URLLC
Industry,100,1.00E-06,20,38,10500,1386,3.70E+07,fOFDM,URLLC
Industry,100,0.01,25,29,1700,494,1.90E+07,fOFDM,URLLC
Industry,180,0.0001,20,38,900,360,4.30E+07,fOFDM,URLLC
Industry,60,0.01,50,50,10500,1150,3.70E+07,fOFDM,URLLC
Industry,60,0.0001,20,45,1700,204,1.80E+07,fOFDM,URLLC
Industry,600,1.00E-06,10,45,300,2000,1.90E+07,fOFDM,URLLC
Industry,60,0.01,10,38,1000,579,3.30E+07,fOFDM,URLLC
Industry,240,1.00E-06,28,29,900,2358,4.30E+07,fOFDM,URLLC
Industry,60,0.01,50,40,900,2819,4.30E+07,fOFDM,URLLC
Industry,180,0.01,50,40,900,2249,3.70E+07,fOFDM,URLLC
Industry,240,1.00E-06,28,50,10500,1335,3.70E+07,fOFDM,URLLC
Industry,300,1.00E-06,20,29,900,2652,1.90E+07,fOFDM,URLLC
Industry,120,1.00E-06,40,60,1700,2130,1.00E+07,fOFDM,URLLC
Industry,240,1.00E-05,10,29,1000,1239,1.00E+07,fOFDM,URLLC
Industry,600,1.00E-06,50,50,1700,2842,4.30E+07,fOFDM,URLLC
Industry,600,1.00E-05,40,29,900,1310,7.50E+07,fOFDM,URLLC
Industry,240,0.01,10,40,1000,511,1.00E+07,fOFDM,URLLC
Industry,300,1.00E-05,50,60,10000,642,7.70E+07,fOFDM,URLLC
Industry,600,0.0001,25,38,1000,2238,4.50E+07,fOFDM,URLLC
Industry,240,1.00E-05,25,38,900,1494,1.00E+07,fOFDM,URLLC
Industry,60,1.00E-06,28,40,900,366,7.70E+07,fOFDM,URLLC
Industry,100,1.00E-06,20,30,10000,524,7.50E+06,fOFDM,URLLC
Industry,600,0.01,50,60,1000,291,1.00E+07,fOFDM,URLLC
Industry,60,1.00E-06,20,30,10500,1529,4.30E+07,fOFDM,URLLC
Industry,60,0.0001,15,50,900,1222,4.50E+07,fOFDM,URLLC
Industry,240,1.00E-06,20,29,900,993,4.50E+07,fOFDM,URLLC
Industry,240,1.00E-06,25,45,300,2068,4.50E+07,fOFDM,URLLC
Industry,240,0.01,50,50,1000,1624,3.30E+07,QAM,URLLC
Industry,240,1.00E-06,28,29,300,452,4.50E+07,QAM,URLLC
Industry,100,0.01,28,45,1700,1154,4.30E+07,QAM,URLLC
Industry,300,0.0001,40,29,300,1952,1.90E+07,QAM,URLLC
Industry,240,1.00E-06,50,38,1700,2043,1.90E+07,QAM,URLLC
Industry,300,0.01,40,29,1000,1018,1.90E+07,QAM,URLLC
Industry,100,0.0001,25,50,17500,1178,4.50E+07,QAM,URLLC
Industry,60,0.01,20,29,300,2640,3.30E+07,QAM,URLLC
Industry,100,1.00E-05,28,50,10500,800,3.30E+07,QAM,URLLC
Industry,300,0.01,25,45,17500,1390,1.90E+07,QAM,URLLC
Industry,120,0.0001,28,29,300,2420,7.70E+07,QAM,URLLC
Industry,300,1.00E-06,15,50,10500,1325,1.90E+07,QAM,URLLC
Industry,600,0.01,15,30,1700,947,4.50E+07,QAM,URLLC
Industry,60,0.01,15,60,1000,1047,7.50E+06,QAM,URLLC
Industry,240,1.00E-05,10,40,10500,1405,1.00E+07,QAM,URLLC
Industry,240,1.00E-06,20,30,300,1798,4.30E+07,QAM,URLLC
Industry,240,1.00E-06,40,45,1000,1780,7.50E+06,QAM,URLLC
Industry,120,1.00E-06,50,40,1700,2362,4.50E+07,QAM,URLLC
Industry,600,0.01,50,50,1000,2346,7.70E+07,QAM,URLLC
Industry,120,1.00E-06,15,50,1000,2422,4.50E+07,QAM,URLLC
Industry,600,1.00E-06,50,29,17500,57,1.80E+07,QAM,URLLC
Industry,100,0.01,50,30,10500,2394,4.50E+07,QAM,URLLC
Industry,240,0.01,50,45,1000,1972,4.50E+07,QAM,URLLC
Industry,600,1.00E-06,15,45,900,2863,2.00E+07,QAM,URLLC
Industry,180,0.01,40,50,1700,1557,3.70E+07,QAM,URLLC
Industry,240,1.00E-05,50,50,17500,148,1.00E+07,QAM,URLLC
Industry,100,1.00E-06,25,29,1000,2387,4.50E+07,QAM,URLLC
Industry,100,0.01,10,60,17500,2000,1.80E+07,QAM,URLLC
Industry,180,0.0001,25,50,10500,2104,2.00E+07,QAM,URLLC
Industry,60,1.00E-06,50,50,17500,2282,7.70E+07,QAM,URLLC
Industry,600,0.01,20,50,900,1400,4.50E+07,QAM,URLLC
Industry,100,0.01,50,29,1700,1014,7.50E+07,QAM,URLLC
Industry,300,0.01,28,40,300,1270,6.50E+07,QAM,URLLC
Industry,240,0.01,20,38,1700,1471,6.50E+07,QAM,URLLC
Industry,240,1.00E-06,20,50,900,526,2.00E+07,QAM,URLLC
Industry,600,0.01,40,50,300,1809,1.80E+07,QAM,URLLC
Industry,300,1.00E-06,25,38,17500,1790,1.90E+07,QAM,URLLC
Industry,600,0.01,20,45,10500,655,4.30E+07,QAM,URLLC
Industry,60,1.00E-05,15,29,1700,218,1.90E+07,QAM,URLLC
Industry,240,0.0001,28,50,900,1077,1.00E+07,QAM,URLLC
Industry,60,1.00E-06,50,40,900,551,4.50E+07,QAM,URLLC
Industry,120,1.00E-06,40,29,300,2365,1.00E+07,QAM,URLLC
Industry,600,0.01,50,45,900,2960,1.80E+07,QAM,URLLC
Industry,600,0.01,25,50,10000,870,6.50E+07,QAM,URLLC
Industry,240,1.00E-06,20,50,10500,2685,4.30E+07,QAM,URLLC
Industry,100,0.01,10,60,1000,1627,1.80E+07,QAM,URLLC
Industry,60,1.00E-05,10,40,17500,701,3.30E+07,QAM,URLLC
Industry,240,0.01,25,40,1700,1022,4.30E+07,QAM,URLLC
Industry,240,0.01,25,40,1700,1129,4.30E+07,QAM,URLLC
Industry,100,1.00E-06,15,38,1000,915,1.90E+07,QAM,URLLC
Industry,100,0.01,20,38,900,2047,7.70E+07,QAM,URLLC
Industry,60,1.00E-06,40,29,300,2487,4.50E+07,QAM,URLLC
Industry,300,0.01,20,50,900,1674,5.00E+07,QAM,URLLC
Industry,240,0.01,50,50,300,539,6.50E+07,QAM,URLLC
Industry,180,1.00E-06,20,50,1000,257,1.00E+07,QAM,URLLC
Industry,100,1.00E-06,25,50,1700,459,4.50E+07,QAM,URLLC
Industry,100,1.00E-05,50,40,1000,1884,7.70E+07,QAM,URLLC
Industry,100,1.00E-05,40,60,1000,1090,4.50E+07,QAM,URLLC
Industry,60,1.00E-05,50,60,10500,2000,6.50E+07,QAM,URLLC
Industry,300,1.00E-05,20,60,1700,1285,4.50E+07,QAM,URLLC
Industry,600,0.01,25,29,1000,2546,7.70E+07,QAM,URLLC
Industry,60,0.01,20,45,1000,1818,1.00E+07,QAM,URLLC
Industry,60,0.001,10,50,10500,1459,3.30E+07,QAM,URLLC
Industry,240,1.00E-05,20,30,900,2308,4.50E+07,QAM,URLLC
Industry,300,1.00E-05,28,29,300,2082,4.50E+07,QAM,URLLC
Industry,100,0.01,28,60,1700,222,2.00E+07,QAM,URLLC
Industry,100,0.01,50,50,300,560,4.50E+07,QAM,URLLC
Industry,120,0.0001,15,40,900,2000,1.00E+07,QAM,URLLC
Industry,120,1.00E-05,28,40,1000,522,4.50E+07,QAM,URLLC
Industry,600,0.01,50,40,1700,628,3.30E+07,QAM,URLLC
Industry,300,0.01,50,40,10500,1320,4.50E+07,QAM,URLLC
Industry,600,0.01,10,40,300,2919,1.80E+07,QAM,URLLC
Industry,300,0.01,25,30,900,444,4.50E+07,QAM,URLLC
Industry,300,1.00E-05,28,50,900,2708,7.50E+07,QAM,eMBB
Industry,600,0.01,50,40,1700,2794,6.50E+07,QAM,eMBB
Industry,60,0.01,50,29,10500,2203,2.00E+07,QAM,eMBB
Industry,300,1.00E-05,10,40,900,279,1.00E+07,QAM,eMBB
Industry,300,1.00E-05,25,60,1700,2912,4.50E+07,QAM,eMBB
Industry,600,1.00E-06,28,40,10500,490,3.70E+07,QAM,eMBB
Industry,240,1.00E-06,25,60,300,680,4.50E+07,QAM,eMBB
Industry,300,1.00E-06,25,50,1700,1356,1.00E+07,QAM,eMBB
Industry,300,0.0001,50,30,1000,1046,4.50E+07,QAM,eMBB
Industry,240,0.01,50,60,900,2399,7.50E+06,QAM,eMBB
Industry,240,1.00E-06,20,29,1700,1242,4.50E+07,QAM,eMBB
Industry,240,0.01,20,40,1700,2488,7.50E+07,QAM,eMBB
Industry,240,0.0001,20,30,10500,1317,6.50E+07,QAM,eMBB
Industry,300,1.00E-05,50,29,900,1682,2.00E+07,QAM,eMBB
Industry,300,0.01,50,50,17500,1975,7.50E+07,QAM,eMBB
Industry,180,0.01,50,50,10000,1161,7.50E+07,QAM,eMBB
Industry,60,0.01,28,30,1700,2143,1.90E+07,QAM,eMBB
Industry,600,0.0001,15,30,10500,2683,4.30E+07,QAM,eMBB
Industry,180,0.001,50,45,1700,790,1.80E+07,QAM,eMBB
Industry,600,1.00E-06,25,60,900,1965,3.30E+07,QAM,eMBB
Industry,240,1.00E-06,50,38,1000,1692,4.30E+07,QAM,eMBB
Industry,600,1.00E-05,28,38,1000,63,1.00E+07,QAM,eMBB
Industry,60,1.00E-06,20,29,300,2239,2.00E+07,QAM,eMBB
Industry,600,1.00E-06,40,45,300,1479,1.00E+07,QAM,eMBB
Industry,300,0.01,20,38,10500,2582,3.30E+07,QAM,eMBB
Industry,100,1.00E-06,40,50,1700,2757,7.50E+07,QAM,eMBB
Industry,240,0.0001,40,38,17500,1719,1.90E+07,QAM,eMBB
Industry,240,0.01,15,50,1000,59,3.70E+07,QAM,eMBB
Industry,300,1.00E-05,28,38,300,1664,4.50E+07,QAM,eMBB
Industry,300,1.00E-06,50,50,300,1649,6.50E+07,QAM,eMBB
Industry,100,1.00E-06,40,45,1000,1597,4.50E+07,QAM,eMBB
Industry,120,1.00E-05,15,30,900,1507,1.90E+07,QAM,eMBB
Industry,300,0.001,40,38,17500,2451,7.70E+07,QAM,eMBB
Industry,600,0.01,50,29,1000,846,7.70E+07,QAM,eMBB
Industry,240,1.00E-05,50,40,10000,792,1.80E+07,QAM,eMBB
Industry,300,0.01,20,60,10000,2753,1.90E+07,QAM,eMBB
Industry,120,0.01,40,38,1000,460,1.80E+07,QAM,eMBB
Industry,240,0.0001,40,60,10500,2603,2.00E+07,QAM,eMBB
Industry,60,0.001,20,45,1700,2972,6.50E+07,QAM,eMBB
Industry,60,0.0001,25,30,900,1706,6.50E+07,QAM,eMBB
Industry,180,0.01,40,50,300,2009,7.50E+07,QAM,eMBB
Industry,180,0.01,28,60,10000,2608,4.50E+07,QAM,eMBB
Industry,180,1.00E-06,28,60,300,2634,1.00E+07,QAM,eMBB
Industry,100,0.01,25,29,1000,474,3.30E+07,QAM,eMBB
Industry,180,1.00E-05,15,40,900,2862,3.70E+07,QAM,eMBB
Industry,300,1.00E-06,28,29,10000,2000,4.50E+07,QAM,eMBB
Industry,600,0.01,20,60,300,2529,1.00E+07,QAM,eMBB
Industry,60,0.01,20,50,1000,462,4.30E+07,QAM,eMBB
Industry,240,0.0001,28,30,17500,948,3.30E+07,QAM,eMBB
Industry,60,1.00E-06,40,45,900,417,4.50E+07,QAM,eMBB
Industry,600,0.01,50,40,10000,879,1.00E+07,QAM,eMBB
Industry,600,0.001,40,60,10500,1106,1.80E+07,QAM,eMBB
Industry,300,1.00E-06,10,30,1700,583,4.50E+07,QAM,eMBB
Industry,300,0.01,25,30,1700,2695,1.00E+07,QAM,eMBB
Industry,240,0.001,20,38,10500,2475,7.70E+07,QAM,eMBB
Industry,100,1.00E-06,10,50,1700,1735,3.30E+07,QAM,eMBB
Industry,240,0.01,40,29,300,258,1.00E+07,QAM,eMBB
Industry,100,1.00E-06,20,30,10500,2845,4.30E+07,QAM,eMBB
Industry,600,0.0001,40,40,1700,643,4.30E+07,QAM,eMBB
Industry,100,0.01,50,38,300,2992,7.50E+07,QAM,eMBB
Industry,60,0.01,40,40,300,1756,7.50E+06,QAM,eMBB
Industry,600,0.01,18,50,10000,2705,4.50E+07,QAM,eMBB
Industry,60,0.01,40,40,1000,2280,1.00E+07,QAM,eMBB
Industry,240,0.01,50,29,1000,1000,3.70E+07,QAM,eMBB
Industry,100,0.01,28,38,300,486,1.00E+07,QAM,eMBB
Industry,300,0.01,50,40,1700,2185,3.30E+07,QAM,eMBB
Industry,60,1.00E-06,40,30,1000,1153,1.00E+07,QAM,eMBB
Industry,300,1.00E-05,18,38,10500,287,1.00E+07,QAM,eMBB
Industry,300,0.01,20,38,10500,2188,2.00E+07,QAM,eMBB
Industry,600,0.01,28,29,300,2476,7.70E+07,QAM,eMBB
Industry,600,0.01,50,60,300,771,4.50E+07,QAM,eMBB
Industry,240,0.01,50,50,300,179,7.70E+07,QAM,eMBB
Industry,300,0.0001,50,38,10000,235,1.00E+07,QAM,eMBB
Industry,60,0.001,10,60,300,1393,3.30E+07,QAM,eMBB
Industry,120,0.01,28,50,300,2445,6.50E+07,QAM,eMBB
Industry,120,0.001,15,50,17500,1264,4.50E+07,QAM,eMBB
Industry,300,1.00E-06,20,38,10000,767,4.50E+07,QAM,eMBB
Industry,60,1.00E-06,25,50,1700,1603,7.50E+07,QAM,eMBB
Industry,300,0.01,15,38,1000,713,1.80E+07,QAM,eMBB
Industry,100,0.01,10,40,300,2622,7.50E+06,QAM,eMBB
Industry,60,1.00E-06,28,50,300,2023,1.90E+07,QAM,eMBB
Industry,240,0.01,40,30,1000,791,2.00E+07,QAM,eMBB
Industry,100,0.0001,20,50,10500,2635,1.80E+07,QAM,eMBB
Industry,180,0.01,40,50,10500,2789,7.50E+07,QAM,eMBB
Industry,240,0.01,40,50,10000,1177,3.30E+07,QAM,eMBB
Industry,600,1.00E-05,50,50,900,1463,3.70E+07,QAM,eMBB
Industry,300,0.01,10,38,900,2916,1.90E+07,QAM,eMBB
Industry,60,0.0001,18,50,900,1355,2.00E+07,QAM,eMBB
Industry,120,0.001,40,50,300,2939,3.70E+07,QAM,eMBB
Industry,120,1.00E-06,50,38,17500,2054,7.50E+07,QAM,eMBB
Industry,600,1.00E-06,50,40,17500,2597,7.50E+06,QAM,eMBB
Industry,240,0.0001,28,29,17500,2697,1.80E+07,QAM,eMBB
Industry,300,1.00E-05,20,29,300,2141,7.70E+07,QAM,eMBB
Industry,240,0.01,28,38,300,2199,1.00E+07,QAM,eMBB
Industry,240,0.01,28,38,300,1366,4.50E+07,QAM,eMBB
Industry,600,0.01,28,30,300,917,1.90E+07,QAM,eMBB
Industry,60,0.001,15,38,1700,1814,3.70E+07,QAM,eMBB
Industry,60,1.00E-06,40,50,10000,1171,1.90E+07,QAM,eMBB
Industry,180,1.00E-05,28,29,300,2316,7.50E+06,QAM,eMBB
Industry,300,0.01,10,40,1000,662,3.70E+07,QAM,eMBB
Industry,100,1.00E-05,40,38,1700,1495,1.00E+07,QAM,eMBB
Industry,300,0.01,40,29,17500,656,4.50E+07,QAM,eMBB
Industry,60,0.01,50,40,17500,677,4.50E+07,QAM,eMBB
Industry,300,0.0001,10,30,900,2780,6.50E+07,QAM,eMBB
Industry,100,1.00E-06,50,50,1000,1657,4.50E+07,QAM,eMBB
Industry,240,1.00E-05,15,38,300,1042,7.50E+07,QAM,eMBB
Industry,120,0.01,50,60,900,1857,3.70E+07,QAM,eMBB
Industry,600,0.01,25,60,1000,2566,4.50E+07,QAM,eMBB
Industry,100,0.01,50,40,1000,856,3.30E+07,QAM,eMBB
Industry,100,0.01,50,40,10000,73,4.30E+07,QAM,eMBB
Industry,120,1.00E-05,20,40,1000,1712,2.00E+07,QAM,eMBB
Industry,60,1.00E-05,25,50,1700,1240,1.90E+07,QAM,eMBB
Industry,600,1.00E-06,50,40,10500,271,7.70E+07,QAM,eMBB
Industry,300,1.00E-05,10,29,300,1114,1.00E+07,QAM,eMBB
Industry,600,0.01,10,50,1700,1396,6.50E+07,QAM,eMBB
Industry,600,0.01,50,45,900,2430,3.30E+07,QAM,eMBB
Industry,300,0.01,28,50,900,1794,7.50E+07,QAM,eMBB
Industry,120,1.00E-06,40,50,17500,904,6.50E+07,QAM,eMBB
Industry,600,0.01,28,29,1700,380,7.50E+07,QAM,eMBB
Industry,300,1.00E-05,28,50,300,812,1.00E+07,QAM,eMBB
Industry,600,1.00E-05,40,29,17500,2750,1.90E+07,QAM,eMBB
Industry,60,1.00E-05,50,50,900,365,3.70E+07,QAM,eMBB
Industry,180,0.01,40,29,300,807,7.70E+07,QAM,eMBB
Industry,60,0.01,40,45,10500,2961,1.00E+07,QAM,eMBB
Industry,240,0.01,50,29,300,2186,3.70E+07,QAM,eMBB
Industry,120,0.01,15,30,1700,2857,7.50E+07,QAM,eMBB
Industry,600,0.01,25,45,17500,2421,1.80E+07,QAM,eMBB
Industry,240,1.00E-06,28,40,17500,2285,7.70E+07,QAM,eMBB
Industry,240,1.00E-06,40,40,10500,184,6.50E+07,QAM,eMBB
Industry,600,0.01,25,45,10500,2472,1.90E+07,QAM,eMBB
Industry,60,0.01,50,40,300,1058,3.30E+07,QAM,eMBB
Industry,600,1.00E-05,10,60,10000,2568,7.70E+07,QAM,eMBB
Industry,180,0.01,25,45,10500,616,5.00E+07,QAM,eMBB
Industry,100,0.01,40,29,1700,970,4.50E+07,QAM,eMBB
Industry,300,0.01,28,45,10000,2694,7.50E+07,QAM,eMBB
Industry,60,0.001,25,40,300,1474,2.00E+07,QAM,eMBB
Industry,240,1.00E-06,15,50,10000,2251,4.30E+07,QAM,eMBB
Industry,100,0.01,15,50,17500,2103,1.90E+07,QAM,eMBB
Industry,600,1.00E-06,20,29,900,2989,7.50E+07,QAM,eMBB
Industry,100,0.0001,10,40,17500,1698,2.00E+07,QAM,eMBB
Industry,600,1.00E-06,10,50,10500,535,1.00E+07,QAM,eMBB
Industry,100,0.01,40,50,300,2257,7.70E+07,QAM,eMBB
Industry,100,1.00E-06,50,40,17500,2217,1.00E+07,QAM,eMBB
Industry,300,0.01,50,38,900,2078,4.50E+07,QAM,eMBB
Industry,300,0.01,15,60,10500,2339,2.00E+07,QAM,eMBB
Industry,100,0.0001,25,50,1700,795,2.00E+07,QAM,eMBB
Industry,60,1.00E-06,50,50,17500,1506,1.00E+07,QAM,eMBB
Industry,300,1.00E-06,15,40,10500,1546,7.70E+07,QAM,eMBB
Industry,180,1.00E-06,50,40,1700,1816,7.50E+06,QAM,eMBB
Industry,240,1.00E-06,25,29,900,2778,7.50E+07,QAM,eMBB
Industry,600,0.01,40,38,1000,2988,1.90E+07,QAM,eMBB
Industry,60,1.00E-06,28,45,1000,1985,1.00E+07,QAM,eMBB
Industry,60,0.01,20,45,1000,1515,7.50E+07,QAM,eMBB
Industry,240,0.01,50,40,17500,1160,5.00E+07,QAM,eMBB
Industry,100,0.01,10,50,300,955,7.50E+07,QAM,eMBB
Industry,120,0.01,50,50,900,286,4.50E+07,QAM,eMBB
Industry,100,1.00E-05,25,29,300,742,1.00E+07,QAM,eMBB
Industry,600,1.00E-05,50,50,1700,2013,7.70E+07,QAM,eMBB
Industry,60,0.01,25,38,10000,805,7.50E+07,QAM,eMBB
Industry,120,0.01,40,50,10500,1584,1.90E+07,QAM,eMBB
Industry,300,0.01,15,50,1700,2000,4.30E+07,QAM,eMBB
Industry,180,1.00E-06,28,45,1700,1333,1.00E+07,QAM,eMBB
Industry,300,0.01,18,40,1700,368,7.70E+07,QAM,eMBB
Industry,600,0.01,20,29,1000,927,1.90E+07,QAM,eMBB
Industry,60,1.00E-06,15,50,1000,2202,1.90E+07,QAM,eMBB
Industry,60,0.01,40,29,1700,2580,4.30E+07,QAM,eMBB
Industry,60,0.0001,50,50,300,2137,4.50E+07,QAM,eMBB
Industry,240,1.00E-05,40,50,1000,1953,7.70E+07,QAM,eMBB
Industry,300,1.00E-06,28,40,1700,2551,1.90E+07,QAM,eMBB
Industry,60,0.01,25,50,300,887,4.50E+07,QAM,eMBB
Industry,240,1.00E-06,15,60,17500,2174,4.50E+07,QAM,eMBB
Industry,600,0.01,28,45,1000,825,1.90E+07,QAM,eMBB
Industry,240,1.00E-05,50,40,1000,2948,6.50E+07,QAM,eMBB
Industry,300,1.00E-05,50,38,1700,1233,1.90E+07,QAM,eMBB
Industry,300,0.01,50,38,1700,776,3.70E+07,QAM,eMBB
Industry,600,0.01,15,30,300,1749,2.00E+07,QAM,eMBB
Industry,240,0.001,50,60,17500,117,7.50E+07,QAM,eMBB
Industry,300,1.00E-05,25,50,900,2870,1.90E+07,QAM,eMBB
Industry,300,0.01,50,45,1700,200,4.30E+07,QAM,eMBB
Industry,300,0.01,10,30,17500,1300,4.30E+07,QAM,eMBB
Industry,240,0.01,20,29,1000,2145,3.30E+07,QAM,eMBB
Industry,60,1.00E-06,28,38,10000,569,4.50E+07,QAM,eMBB
Industry,180,1.00E-05,20,29,300,2000,4.50E+07,QAM,eMBB
Industry,100,1.00E-06,50,30,300,2661,4.50E+07,QAM,eMBB
Industry,300,1.00E-06,15,29,10000,658,5.00E+07,QAM,eMBB
Industry,180,0.01,50,50,300,2625,4.50E+07,QAM,eMBB
Industry,600,0.001,50,50,300,757,3.70E+07,QAM,eMBB
Industry,180,0.0001,20,40,900,1621,6.50E+07,QAM,eMBB
Industry,600,0.01,20,40,10500,549,7.70E+07,QAM,eMBB
Industry,240,0.01,20,50,1700,2266,4.50E+07,QAM,eMBB
Industry,240,0.0001,40,50,1000,1265,4.50E+07,QAM,eMBB
Industry,100,1.00E-05,28,29,1000,1765,1.90E+07,QAM,eMBB
Industry,300,1.00E-06,20,60,1000,1078,7.70E+07,QAM,eMBB
Industry,300,1.00E-05,50,38,900,150,3.30E+07,QAM,eMBB
PublicSafetyDevices,180,0.01,25,29,300,629,6.50E+07,QAM,eMBB
PublicSafetyDevices,100,0.0001,50,29,10000,798,5.00E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,50,40,900,2457,3.30E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,15,38,900,1990,7.50E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,28,40,300,1243,4.50E+07,QAM,eMBB
PublicSafetyDevices,100,0.0001,40,50,1000,1630,4.50E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,10,38,900,1313,4.30E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,50,40,1000,358,4.50E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,28,29,300,707,7.50E+06,QAM,eMBB
PublicSafetyDevices,240,1.00E-05,40,40,1000,2456,1.00E+07,QAM,eMBB
